level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
0,994,21900,2014,38062,Costa Mesa,CA,WBAVM1C58EVW55778,BMW,X1sDrive28i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBAVM1C5*EV,,BMW,BMW AG,X1,2014,LEIPZIG,sDrive 28i,SAV,PASSENGER CAR,GERMANY,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000,121.8,2,,,179.7137,Gasoline,,,,,241,,,,,,,,Yes,Manual,Pretensioners for Driver and Front Passenger.,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
1,995,24688,2014,35898,Torrance,CA,WBA3C1C52EK114334,BMW,3,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBA3C1C5*EK,,BMW,BMW AG,328i,2014,MUNICH,3-Series,SULEV,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1995.9443952,121.8,2.00,,,179.7137,Gasoline,,,,,241,,,,,,,,Yes,Manual,Pretensioners for Driver and Front Passenger.,1st and 2nd Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
2,996,24900,2016,39700,San Ramon,CA,WBA8E9G57GNT82208,BMW,3,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBA8E9G5*GN,,BMW,BMW AG,328i,2016,ROSSLYN,3-series,SA SULEV-PZEV,PASSENGER CAR,SOUTH AFRICA,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1995.9443952,121.8,2,,,179.7137,Gasoline,,,,,241,,,,,,,,Yes,Manual,Pretensioners for Driver and Front Passenger.,1st and 2nd Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
3,997,23808,2015,24121,Pleasanton,CA,WBAVM1C50FVZ94598,BMW,X1sDrive28i,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBAVM1C5*FV,,BMW,BMW AG,X1,2015,LEIPZIG,sDrive,e28i,PASSENGER CAR,GERMANY,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Manual,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
4,998,26544,2014,7999,Valencia,CA,WBA3C1C54EK114271,BMW,3,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBA3C1C5*EK,,BMW,BMW AG,328i,2014,MUNICH,3-Series,SULEV,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1995.9443952,121.8,2.00,,,179.7137,Gasoline,,,,,241,,,,,,,,Yes,Manual,Pretensioners for Driver and Front Passenger.,1st and 2nd Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
5,999,21883,2015,16851,Mountain View,CA,WBY1Z4C55FV501372,BMW,i3Hatchback,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBY1Z4C5*FV,,BMW,BMW AG,i3,2015,LEIPZIG,3-Series,Range Extender,PASSENGER CAR,GERMANY,,,,,,,,Hatchback/Liftback/Notchback,5,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,600.0,39.5,0.6,,,126.7690,Electric,,,Gasoline,,170,,,PHEV (Plug-in Hybrid Electric Vehicle),,,,,Yes,Manual,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
6,1000,21275,2014,21636,Camarillo,CA,WBY1Z4C54EV276716,BMW,i3Hatchback,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBY1Z4C5*EV,,BMW,BMW AG,i3,2014,LEIPZIG,Range Extender,,PASSENGER CAR,GERMANY,,,,,,,,Wagon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,647.2890280,39.5,0.6,,,126.7690,Electric,,,Gasoline,,170,,,PHEV (Plug-in Hybrid Electric Vehicle),,,,,Yes,Manual,Pretensioners for Driver and Front Passenger.,1st and 2nd Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
7,1001,24927,2014,27969,Mountain View,CA,WBA3C1C51EK116057,BMW,3,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBA3C1C5*EK,,BMW,BMW AG,328i,2014,MUNICH,3-Series,SULEV,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1995.9443952,121.8,2.00,,,179.7137,Gasoline,,,,,241,,,,,,,,Yes,Manual,Pretensioners for Driver and Front Passenger.,1st and 2nd Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
8,1002,25137,2014,25102,Valencia,CA,WBA3C1C51EK112204,BMW,3,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBA3C1C5*EK,,BMW,BMW AG,328i,2014,MUNICH,3-Series,SULEV,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1995.9443952,121.8,2.00,,,179.7137,Gasoline,,,,,241,,,,,,,,Yes,Manual,Pretensioners for Driver and Front Passenger.,1st and 2nd Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
9,1003,24885,2014,27835,Fremont,CA,WBA3C1C53EK116836,BMW,3,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WBA3C1C5*EK,,BMW,BMW AG,328i,2014,MUNICH,3-Series,SULEV,PASSENGER CAR,GERMANY,,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1995.9443952,121.8,2.00,,,179.7137,Gasoline,,,,,241,,,,,,,,Yes,Manual,Pretensioners for Driver and Front Passenger.,1st and 2nd Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
