level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
0,2982,16025,2017,15325,San Mateo,CA,1G1BE5SM7H7200103,Chevrolet,CruzeSedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1BE5SM*H7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2017,LORDSTOWN,LT,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,,20150,,Sedan/Saloon,4,4,,,,,,106.3,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,16,16,,Left-Hand Drive (LHD),5,2,Automatic,,,2,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,"LE2 -DI: Direct Injection, VVT: Variable Valve Timing, GEN, ALUM",,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,Yes,130,GMNA,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Optional,,,,,Optional,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,Standard,Standard,,Standard,,,,,
1,2983,16025,2017,15345,Victorville,CA,1G1BE5SM0H7201626,Chevrolet,CruzeSedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1BE5SM*H7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2017,LORDSTOWN,LT,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,,20150,,Sedan/Saloon,4,4,,,,,,106.3,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,16,16,,Left-Hand Drive (LHD),5,2,Automatic,,,2,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,"LE2 -DI: Direct Injection, VVT: Variable Valve Timing, GEN, ALUM",,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,Yes,130,GMNA,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Optional,,,,,Optional,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,Standard,Standard,,Standard,,,,,
2,2984,11590,2014,32209,Glendora,CA,1G1PC5SB6E7353383,Chevrolet,Cruze1LT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1PC5SB*E7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2014,LORDSTOWN,1LT,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,Body type: 4 Dr Sedan; Notch back,,,Sedan/Saloon,4,4,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,LUV,,Gasoline,Dual Overhead Cam (DOHC),In-Line,Ethanol (E85),Multipoint Fuel Injection (MPFI),,,,,"Book Code: J, P.   VVT, Aluminum, GME(ORNAMENTATION EXTR ""GM"" MARK OF EXCELLENCE), E85 Max.",Yes,,,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
3,2985,13600,2015,16421,San Jose,CA,1G1PD5SB2F7105582,Chevrolet,Cruze1LT,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1PD5SB*F7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2015,LORDSTOWN,1LT (Manual),,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,,,,Sedan/Saloon,4,4,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Manual/Standard,,,,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,LUV,,Gasoline,Dual Overhead Cam (DOHC),In-Line,Ethanol (E85),Multipoint Fuel Injection (MPFI),,,,,"Book Code: J, P.   VVT, Aluminum, GME(ORNAMENTATION EXTR ""GM"" MARK OF EXCELLENCE), E85 Max.",Yes,,,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
4,2986,15425,2017,22619,Escondido,CA,1G1BE5SM5H7205848,Chevrolet,CruzeSedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1BE5SM*H7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2017,LORDSTOWN,LT,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,,20150,,Sedan/Saloon,4,4,,,,,,106.3,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,16,16,,Left-Hand Drive (LHD),5,2,Automatic,,,2,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,"LE2 -DI: Direct Injection, VVT: Variable Valve Timing, GEN, ALUM",,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,Yes,130,GMNA,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Optional,,,,,Optional,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,Standard,Standard,,Standard,,,,,
5,2987,16025,2017,15399,Davis,CA,1G1BE5SM2H7200283,Chevrolet,CruzeSedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1BE5SM*H7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2017,LORDSTOWN,LT,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,,20150,,Sedan/Saloon,4,4,,,,,,106.3,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,16,16,,Left-Hand Drive (LHD),5,2,Automatic,,,2,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,"LE2 -DI: Direct Injection, VVT: Variable Valve Timing, GEN, ALUM",,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,Yes,130,GMNA,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Optional,,,,,Optional,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,Standard,Standard,,Standard,,,,,
6,2988,16025,2017,15444,San Mateo,CA,1G1BE5SM4H7201385,Chevrolet,CruzeSedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1BE5SM*H7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2017,LORDSTOWN,LT,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,,20150,,Sedan/Saloon,4,4,,,,,,106.3,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,16,16,,Left-Hand Drive (LHD),5,2,Automatic,,,2,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,"LE2 -DI: Direct Injection, VVT: Variable Valve Timing, GEN, ALUM",,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,Yes,130,GMNA,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Optional,,,,,Optional,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,Standard,Standard,,Standard,,,,,
7,2989,16025,2017,15464,Escondido,CA,1G1BE5SM5H7224030,Chevrolet,CruzeSedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1BE5SM*H7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2017,LORDSTOWN,LT,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,,20150,,Sedan/Saloon,4,4,,,,,,106.3,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,16,16,,Left-Hand Drive (LHD),5,2,Automatic,,,2,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,"LE2 -DI: Direct Injection, VVT: Variable Valve Timing, GEN, ALUM",,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,Yes,130,GMNA,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Optional,,,,,Optional,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,Standard,Standard,,Standard,,,,,
8,2990,16025,2017,15493,Victorville,CA,1G1BE5SM6H7198439,Chevrolet,CruzeSedan,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1BE5SM*H7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2017,LORDSTOWN,LT,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,,20150,,Sedan/Saloon,4,4,,,,,,106.3,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,16,16,,Left-Hand Drive (LHD),5,2,Automatic,,,2,,,,,,,,,,,,,,,,,,4,1400.0,85.43324173262,1.4,,"LE2 -DI: Direct Injection, VVT: Variable Valve Timing, GEN, ALUM",,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,,,,,,Yes,130,GMNA,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Optional,,,,,Optional,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,Standard,Standard,,Standard,,,,,
9,2991,11391,2014,36948,Signal Hill,CA,1G1PA5SG9E7325921,Chevrolet,CruzeLS,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1G1PA5SG*E7,,CHEVROLET,GENERAL MOTORS LLC,Cruze,2014,LORDSTOWN,1LS,,PASSENGER CAR,UNITED STATES (USA),GMNA,OHIO,,,Body type: 4 Dr Sedan; Notch back,,,Sedan/Saloon,4,4,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,LWE,103,Gasoline,Dual Overhead Cam (DOHC),,,Multipoint Fuel Injection (MPFI),138.125251,,,,"Book Code: J, P  VVT.",,,,,Manual,,All Rows,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
